_id,Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
254,2021-08-31T00:00:00,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,0.94,0.89
255,2021-08-31T00:00:00,Foyer Richelieu Welland,3022,Welland,NIAGARA,0.91,0.82
256,2021-08-31T00:00:00,Garden City Manor,2364,St. Catharines,NIAGARA,0.82,0.77
257,2021-08-31T00:00:00,Gilmore Lodge,M528,Fort Erie,NIAGARA,0.9,0.84
258,2021-08-31T00:00:00,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.87,0.86
259,2021-08-31T00:00:00,Kilean Lodge,1866,Grimsby,NIAGARA,0.93,0.89
260,2021-08-31T00:00:00,Linhaven,M551,St. Catharines,NIAGARA,0.86,0.82
261,2021-08-31T00:00:00,Maple Park Lodge,2891,Fort Erie,NIAGARA,0.87,0.72
262,2021-08-31T00:00:00,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,0.87,0.8
263,2021-08-31T00:00:00,Millennium Trail Manor,2948,Niagara Falls,NIAGARA,0.83,0.78
264,2021-08-31T00:00:00,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,0.87,0.82
265,2021-08-31T00:00:00,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,0.86,0.81
266,2021-08-31T00:00:00,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,0.94,0.9
267,2021-08-31T00:00:00,Northland Pointe,M610,Port Colborne,NIAGARA,0.91,0.83
268,2021-08-31T00:00:00,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,0.89,0.85
269,2021-08-31T00:00:00,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.93,0.89
270,2021-08-31T00:00:00,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,0.68,0.66
271,2021-08-31T00:00:00,Royal Rose Place,3049,Welland,NIAGARA,0.91,0.85
272,2021-08-31T00:00:00,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,0.83,0.79
273,2021-08-31T00:00:00,The Henley House,2909,St. Catharines,NIAGARA,0.9,0.83
274,2021-08-31T00:00:00,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,0.93,0.92
275,2021-08-31T00:00:00,The Woodlands of Sunset,M617,Welland,NIAGARA,0.89,0.88
276,2021-08-31T00:00:00,Tufford Nursing Home,2711,St. Catharines,NIAGARA,0.95,0.9
277,2021-08-31T00:00:00,United Mennonite Home,2951,Vineland,NIAGARA,0.76,0.7
278,2021-08-31T00:00:00,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,0.93,0.9
279,2021-08-31T00:00:00,Valley Park Lodge,2737,Niagara Falls,NIAGARA,0.98,0.93
280,2021-08-31T00:00:00,West Park Health Centre,1500,St. Catharines,NIAGARA,0.91,0.88
281,2021-08-31T00:00:00,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,0.86,0.83
282,2021-08-31T00:00:00,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,0.86,0.81
283,2021-08-31T00:00:00,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,0.91,0.86
284,2021-08-31T00:00:00,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,0.93,0.91
285,2021-08-31T00:00:00,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.79,0.74
286,2021-08-31T00:00:00,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
287,2021-08-31T00:00:00,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,0.96,0.96
288,2021-08-31T00:00:00,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,0.89,0.85
289,2021-08-31T00:00:00,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,0.86,0.84
290,2021-08-31T00:00:00,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,0.95,0.88
291,2021-08-31T00:00:00,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,0.87,0.85
292,2021-08-31T00:00:00,Birchwood Terrace,2620,Kenora,NORTHWESTERN,0.91,0.9
293,2021-08-31T00:00:00,EMO Health Centre,2831,Emo,NORTHWESTERN,0.83,0.83
294,2021-08-31T00:00:00,Northwood Lodge,M607,Red Lake,NORTHWESTERN,0.96,0.93
295,2021-08-31T00:00:00,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,0.95,0.93
296,2021-08-31T00:00:00,Princess Court,M608,Dryden,NORTHWESTERN,0.79,0.77
297,2021-08-31T00:00:00,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,0.98,0.95
298,2021-08-31T00:00:00,Rainycrest,3033,Fort Frances,NORTHWESTERN,0.89,0.86
299,2021-08-31T00:00:00,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
300,2021-08-31T00:00:00,Carleton Lodge,M508,Nepean,OTTAWA,0.93,0.92
301,2021-08-31T00:00:00,Carlingview Manor,2420,Ottawa,OTTAWA,0.96,0.94
302,2021-08-31T00:00:00,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,0.89,0.85
303,2021-08-31T00:00:00,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,0.9,0.86
304,2021-08-31T00:00:00,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,0.91,0.88
305,2021-08-31T00:00:00,Extendicare Medex,2579,Ottawa,OTTAWA,0.91,0.88
306,2021-08-31T00:00:00,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,0.99,0.95
307,2021-08-31T00:00:00,Extendicare Starwood,2485,Nepean,OTTAWA,0.95,0.95
308,2021-08-31T00:00:00,Extendicare West End Villa,2709,Ottawa,OTTAWA,0.98,0.96
309,2021-08-31T00:00:00,Forest Hill,2834,Kanata,OTTAWA,0.98,0.98
310,2021-08-31T00:00:00,Garden Terrace,2882,Kanata,OTTAWA,0.93,0.89
311,2021-08-31T00:00:00,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,0.94,0.91
312,2021-08-31T00:00:00,Glebe Centre,2811,Ottawa,OTTAWA,0.97,0.95
313,2021-08-31T00:00:00,Granite Ridge Care Community,2879,Stittsville,OTTAWA,0.98,0.96
314,2021-08-31T00:00:00,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,0.92,0.89
315,2021-08-31T00:00:00,Longfields Manor,2845,Nepean,OTTAWA,0.93,0.93
316,2021-08-31T00:00:00,Madonna Care Community,2974,Orleans,OTTAWA,0.97,0.96
317,2021-08-31T00:00:00,Manoir Marochel,2867,Ottawa,OTTAWA,0.93,0.87
318,2021-08-31T00:00:00,Montfort,2886,Ottawa,OTTAWA,0.82,0.73
319,2021-08-31T00:00:00,Peter D. Clark Centre,M609,Ottawa,OTTAWA,0.89,0.87
320,2021-08-31T00:00:00,Residence Saint-Louis,3013,Ottawa,OTTAWA,0.94,0.84
321,2021-08-31T00:00:00,Royal Ottawa Place,2933,Ottawa,OTTAWA,0.94,0.88
322,2021-08-31T00:00:00,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.9,0.9
323,2021-08-31T00:00:00,St. Patrick's Home,3015,Ottawa,OTTAWA,0.94,0.92
324,2021-08-31T00:00:00,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,0.94,0.91
325,2021-08-31T00:00:00,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,0.96,0.96
326,2021-08-31T00:00:00,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,0.99,0.99
327,2021-08-31T00:00:00,Villa Marconi,2818,Ottawa,OTTAWA,0.86,0.84
328,2021-08-31T00:00:00,Burton Manor,2953,Brampton,PEEL,0.95,0
329,2021-08-31T00:00:00,Camilla Care Community,2472,Mississauga,PEEL,0.97,0.97
330,2021-08-31T00:00:00,Cawthra Gardens,2912,Mississauga,PEEL,0.96,0.95
331,2021-08-31T00:00:00,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,PEEL,1,0.95
332,2021-08-31T00:00:00,Cooksville Care Centre,2124,Mississauga,PEEL,0.86,0.81
333,2021-08-31T00:00:00,Erin Mills Lodge Nursing Home,2736,Mississauga,PEEL,0.97,0.67
334,2021-08-31T00:00:00,Extendicare Brampton,2847,Brampton,PEEL,0.94,0.94
335,2021-08-31T00:00:00,Extendicare Mississauga,2884,Mississauga,PEEL,0.91,0.88
336,2021-08-31T00:00:00,Faith Manor Nursing Home,2745,Brampton,PEEL,0.93,0.75
337,2021-08-31T00:00:00,Grace Manor,2942,Brampton,PEEL,0.93,0.69
338,2021-08-31T00:00:00,Hawthorn Woods Care Community,2887,Brampton,PEEL,0.91,0.84
339,2021-08-31T00:00:00,King Nursing Home,901,Bolton,PEEL,0.94,0.88
340,2021-08-31T00:00:00,Malton Village Long Term Care Centre,M618,Mississauga,PEEL,0.86,0.81
341,2021-08-31T00:00:00,Maple Grove Care Community,2911,Brampton,PEEL,0.93,0.89
342,2021-08-31T00:00:00,Mississauga Long Term Care Facility,1078,Mississauga,PEEL,0.81,0.72
343,2021-08-31T00:00:00,Peel Manor,M562,Brampton,PEEL,0.91,0.86
344,2021-08-31T00:00:00,Sheridan Villa,M572,Mississauga,PEEL,0.84,0.83
345,2021-08-31T00:00:00,Silverthorn Care Community,2956,Mississauga,PEEL,0.93,0.88
346,2021-08-31T00:00:00,Streetsville Care Community,2648,Mississauga,PEEL,0.97,0.97
347,2021-08-31T00:00:00,Tall Pines Long Term Care Centre,M616,Brampton,PEEL,0.87,0.84
348,2021-08-31T00:00:00,The Village of Erin Meadows,2881,Mississauga,PEEL,1,0.88
349,2021-08-31T00:00:00,The Village of Sandalwood Park,2859,Brampton,PEEL,0.94,0.92
350,2021-08-31T00:00:00,Tullamore Care Community,963,Brampton,PEEL,0.89,0.85
351,2021-08-31T00:00:00,Tyndall Nursing Home,2656,Mississauga,PEEL,0.85,0.82
352,2021-08-31T00:00:00,Vera M. Davis Community Care Centre,2734,Bolton,PEEL,0.92,0.91
353,2021-08-31T00:00:00,Villa Forum,2855,Mississauga,PEEL,0.99,0.98
354,2021-08-31T00:00:00,Woodhall Park Care Community,2928,Brampton,PEEL,0.9,0.81
355,2021-08-31T00:00:00,Yee Hong Centre - Mississauga,2920,Mississauga,PEEL,0.97,0.96
356,2021-08-31T00:00:00,Centennial Place Long-Term Care Home,2903,Millbrook,PETERBOROUGH,0.92,0.84
357,2021-08-31T00:00:00,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.92,0.89
358,2021-08-31T00:00:00,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,0.98,0.98
359,2021-08-31T00:00:00,Fairhaven,M520,Peterborough,PETERBOROUGH,0.88,0.83
360,2021-08-31T00:00:00,Pleasant Meadow Manor,2761,Norwood,PETERBOROUGH,0.81,0.75
361,2021-08-31T00:00:00,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.86,0.86
362,2021-08-31T00:00:00,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,0.93,0.9
363,2021-08-31T00:00:00,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.92,0.87
364,2021-08-31T00:00:00,Extendicare Kapuskasing,2610,Kapuskasing,PORCUPINE,0.78,0.77
365,2021-08-31T00:00:00,Extendicare Timmins,3044,Timmins,PORCUPINE,0.97,0.93
366,2021-08-31T00:00:00,Foyer Des Pionniers,2940,Hearst,PORCUPINE,0.87,0.84
367,2021-08-31T00:00:00,Golden Manor,M530,Timmins,PORCUPINE,0.96,0.95
368,2021-08-31T00:00:00,Hornepayne Community Hospital,2771,Hornepayne,PORCUPINE,0.86,0.82
369,2021-08-31T00:00:00,North Centennial Manor,3027,Kapuskasing,PORCUPINE,0.78,0.76
370,2021-08-31T00:00:00,Rosedale Centre,2766,Matheson,PORCUPINE,0.8,0.8
371,2021-08-31T00:00:00,Smooth Rock Falls Hospital,2763,Smooth Rock Falls,PORCUPINE,0.88,0.87
372,2021-08-31T00:00:00,South Centennial Manor,3028,Iroquois Falls,PORCUPINE,0.76,0.74
373,2021-08-31T00:00:00,Villa Minto,2815,Cochrane,PORCUPINE,0.86,0.84
374,2021-08-31T00:00:00,Bonnechere Manor,M506,Renfrew,RENFREW,0.91,0.91
375,2021-08-31T00:00:00,Caressant Care Cobden,2827,Cobden,RENFREW,0.75,0.75
376,2021-08-31T00:00:00,Groves Park Lodge,2646,Renfrew,RENFREW,0.86,0.85
377,2021-08-31T00:00:00,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.86,0.8
378,2021-08-31T00:00:00,Miramichi Lodge,M621,Pembroke,RENFREW,0.9,0.9
379,2021-08-31T00:00:00,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,0.97,0.97
380,2021-08-31T00:00:00,The Four Seasons Lodge,2896,Deep River,RENFREW,0.95,0.89
381,2021-08-31T00:00:00,"The Grove, Arnprior and District Nursing Home",2699,Arnprior,RENFREW,0.93,0.91
382,2021-08-31T00:00:00,Valley Manor Nursing Home,2675,Barry's Bay,RENFREW,0.76,0.74
383,2021-08-31T00:00:00,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,0.95,0.95
384,2021-08-31T00:00:00,Bob Rumball Home for The Deaf,2967,Barrie,SIMCOE-MUSKOKA,0.96,0.95
385,2021-08-31T00:00:00,Bradford Valley Care Community,2905,Bradford,SIMCOE-MUSKOKA,0.94,0.91
386,2021-08-31T00:00:00,Coleman Care Centre,2696,Barrie,SIMCOE-MUSKOKA,0.96,0.91
387,2021-08-31T00:00:00,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,0.94
388,2021-08-31T00:00:00,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,0.95,0.94
389,2021-08-31T00:00:00,Fairvern Nursing Home,2708,Huntsville,SIMCOE-MUSKOKA,0.86,0.84
390,2021-08-31T00:00:00,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,0.88,0.83
391,2021-08-31T00:00:00,Good Samaritan Nursing Home,2588,Alliston,SIMCOE-MUSKOKA,0.87,0.68
392,2021-08-31T00:00:00,Grove Park Home For Senior Citizens,2950,Barrie,SIMCOE-MUSKOKA,0.9,0.87
393,2021-08-31T00:00:00,Hillcrest Village Care Centre,2828,Midland,SIMCOE-MUSKOKA,0.93,0.92
394,2021-08-31T00:00:00,IOOF Seniors Home,2993,Barrie,SIMCOE-MUSKOKA,0.93,0.87
395,2021-08-31T00:00:00,Leacock Care Centre,2835,Orillia,SIMCOE-MUSKOKA,0.91,0.9
396,2021-08-31T00:00:00,Mill Creek Care Centre,2981,Barrie,SIMCOE-MUSKOKA,0.91,0.87
397,2021-08-31T00:00:00,Muskoka Landing,2840,Huntsville,SIMCOE-MUSKOKA,0.92,0.88
398,2021-08-31T00:00:00,Muskoka Shores Care Community,2819,Gravenhurst,SIMCOE-MUSKOKA,0.94,0.92
399,2021-08-31T00:00:00,Oak Terrace,2593,Orillia,SIMCOE-MUSKOKA,0.85,0.84
400,2021-08-31T00:00:00,Owen Hill Care Community,2584,Barrie,SIMCOE-MUSKOKA,0.95,0.88
401,2021-08-31T00:00:00,Roberta Place,2839,Barrie,SIMCOE-MUSKOKA,0.96,0.93
402,2021-08-31T00:00:00,Sara Vista,2710,Elmvale,SIMCOE-MUSKOKA,1,0.96
403,2021-08-31T00:00:00,Simcoe Manor Home for the Aged,M573,Beeton,SIMCOE-MUSKOKA,0.85,0.85
404,2021-08-31T00:00:00,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,0.96,0.92
405,2021-08-31T00:00:00,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,0.95,0.92
406,2021-08-31T00:00:00,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.89,0.8
407,2021-08-31T00:00:00,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,0.98,0.93
408,2021-08-31T00:00:00,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,0.93
409,2021-08-31T00:00:00,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,0.92,0.89
410,2021-08-31T00:00:00,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,0.93,0.9
411,2021-08-31T00:00:00,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,0.93,0.88
412,2021-08-31T00:00:00,Bobier Villa,M603,Dutton,SOUTH WEST,0.94,0.88
413,2021-08-31T00:00:00,Caressant Care on Bonnie Place,2730,St Thomas,SOUTH WEST,0.92,0.87
414,2021-08-31T00:00:00,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,0.64,0.55
415,2021-08-31T00:00:00,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,0.87,0.83
416,2021-08-31T00:00:00,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,0.95,0.94
417,2021-08-31T00:00:00,Elgin Manor,M518,St. Thomas,SOUTH WEST,0.9,0.87
418,2021-08-31T00:00:00,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,0.97,0.92
419,2021-08-31T00:00:00,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,0.8,0.77
420,2021-08-31T00:00:00,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,0.85,0.84
421,2021-08-31T00:00:00,Secord Trails Care Community,2628,Ingersoll,SOUTH WEST,0.89,0.83
422,2021-08-31T00:00:00,Terrace Lodge,M583,Aylmer,SOUTH WEST,0.77,0.76
423,2021-08-31T00:00:00,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,0.92,0.88
424,2021-08-31T00:00:00,Valleyview Home,M628,St. Thomas,SOUTH WEST,0.87,0.84
425,2021-08-31T00:00:00,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,0.83,0.79
426,2021-08-31T00:00:00,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,0.89,0.87
427,2021-08-31T00:00:00,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,0.75,0.74
428,2021-08-31T00:00:00,Elizabeth Centre,2868,Val Caron,SUDBURY,0.9,0.84
429,2021-08-31T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,0.9,0.88
430,2021-08-31T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,0.9,0.88
431,2021-08-31T00:00:00,Extendicare Falconbridge,2590,Sudbury,SUDBURY,0.81,0.8
432,2021-08-31T00:00:00,Extendicare York,2604,Sudbury,SUDBURY,0.81,0.73
433,2021-08-31T00:00:00,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,0.93,0.9
434,2021-08-31T00:00:00,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.95,0.93
435,2021-08-31T00:00:00,Manitoulin Lodge,2667,Gore Bay,SUDBURY,0.84,0.81
436,2021-08-31T00:00:00,Pioneer Manor,M566,Sudbury,SUDBURY,0.82,0.76
437,2021-08-31T00:00:00,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.91,0.73
438,2021-08-31T00:00:00,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,0.82,0.79
439,2021-08-31T00:00:00,The Bignucolo Residence,2864,Chapleau,SUDBURY,0.88,0.85
440,2021-08-31T00:00:00,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,0.96,0.93
441,2021-08-31T00:00:00,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.81,0.79
442,2021-08-31T00:00:00,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,0.84,0.77
443,2021-08-31T00:00:00,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.77,0.74
444,2021-08-31T00:00:00,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,0.97,0.91
445,2021-08-31T00:00:00,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,0.87,0.86
446,2021-08-31T00:00:00,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.9,0.9
447,2021-08-31T00:00:00,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,0.93,0.92
448,2021-08-31T00:00:00,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.89,0.87
449,2021-08-31T00:00:00,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.78,0.75
450,2021-08-31T00:00:00,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,0.91,0.91
451,2021-08-31T00:00:00,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,0.9,0.81
452,2021-08-31T00:00:00,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,0.87,0.85
453,2021-08-31T00:00:00,Northview Nursing Home,2585,Englehart,TIMISKAMING,0.77,0.71
454,2021-08-31T00:00:00,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.84,0.8
455,2021-08-31T00:00:00,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,0.84,0.77
456,2021-08-31T00:00:00,Altamont Care Community,956,Scarborough,TORONTO,0.87,0.83
457,2021-08-31T00:00:00,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.85,0.83
458,2021-08-31T00:00:00,Belmont House,2985,Toronto,TORONTO,0.95,0.94
459,2021-08-31T00:00:00,Bendale Acres,M504,Scarborough,TORONTO,0.92,0.91
460,2021-08-31T00:00:00,Carefree Lodge,M596,North York,TORONTO,0.88,0.87
461,2021-08-31T00:00:00,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.94,0.93
462,2021-08-31T00:00:00,Cedarvale Terrace,2591,Toronto,TORONTO,0.96,0.94
463,2021-08-31T00:00:00,Chartwell Gibson Long Term Care Residence,2556,North York,TORONTO,0.92,0.9
464,2021-08-31T00:00:00,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,TORONTO,0.9,0.82
465,2021-08-31T00:00:00,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,TORONTO,0.94,0.92
466,2021-08-31T00:00:00,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,0.82,0.82
467,2021-08-31T00:00:00,Cheltenham Care Community,922,North York,TORONTO,0.95,0.91
468,2021-08-31T00:00:00,Chester Village,2970,Toronto,TORONTO,0.92,0.92
469,2021-08-31T00:00:00,Copernicus Lodge,2937,Toronto,TORONTO,0.65,0.63
470,2021-08-31T00:00:00,Craiglee Nursing Home,2503,Scarborough,TORONTO,0.95,0.92
471,2021-08-31T00:00:00,Cummer Lodge,M512,North York,TORONTO,0.89,0.87
472,2021-08-31T00:00:00,Deerwood Creek Care Community,2837,Etobicoke,TORONTO,0.83,0.79
473,2021-08-31T00:00:00,Dom Lipa,2794,Etobicoke,TORONTO,0.96,0.94
474,2021-08-31T00:00:00,Downsview Long Term Care Centre,1041,North York,TORONTO,0.87,0.84
475,2021-08-31T00:00:00,Eatonville Care Centre,2468,Etobicoke,TORONTO,0.91,0.89
476,2021-08-31T00:00:00,Ehatare Nursing Home,2804,Scarborough,TORONTO,0.91,0.91
477,2021-08-31T00:00:00,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
478,2021-08-31T00:00:00,Extendicare Bayview,2460,North York,TORONTO,0.98,0.97
479,2021-08-31T00:00:00,Extendicare Guildwood,2164,Scarborough,TORONTO,0.93,0.87
480,2021-08-31T00:00:00,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.94,0.93
481,2021-08-31T00:00:00,Extendicare Scarborough,2117,Scarborough,TORONTO,0.85,0.83
482,2021-08-31T00:00:00,Fairview Nursing Home,2723,Toronto,TORONTO,0.94,0.93
483,2021-08-31T00:00:00,Fieldstone Commons Care Community,2906,Scarborough,TORONTO,0.96,0.94
484,2021-08-31T00:00:00,Fountain View Care Community,2836,Toronto,TORONTO,0.95,0.93
485,2021-08-31T00:00:00,Fudger House,M524,Toronto,TORONTO,0.96,0.95
486,2021-08-31T00:00:00,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
487,2021-08-31T00:00:00,Harmony Hills Care Community,2832,Toronto,TORONTO,0.93,0.91
488,2021-08-31T00:00:00,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.98,0.96
489,2021-08-31T00:00:00,Hawthorne Place Care Centre,2586,North York,TORONTO,0.91,0.86
490,2021-08-31T00:00:00,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,0.93,0.9
491,2021-08-31T00:00:00,Hellenic Home - Scarborough,2941,Scarborough,TORONTO,0.95,0.94
492,2021-08-31T00:00:00,Humber Valley Terrace,2716,Etobicoke,TORONTO,0.93,0.91
493,2021-08-31T00:00:00,Ina Grafton Gage Home,3034,Scarborough,TORONTO,0.92,0.88
494,2021-08-31T00:00:00,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,0.94,0.92
495,2021-08-31T00:00:00,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.75,0.71
496,2021-08-31T00:00:00,Kennedy Lodge,2654,Scarborough,TORONTO,0.95,0.95
497,2021-08-31T00:00:00,Kipling Acres,M545,Etobicoke,TORONTO,0.88,0.86
498,2021-08-31T00:00:00,Labdara Lithuanian Nursing Home,2860,Etobicoke,TORONTO,0.56,0.51
499,2021-08-31T00:00:00,Lakeshore Lodge,M595,Toronto,TORONTO,0.87,0.87
500,2021-08-31T00:00:00,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,0.95,0.95
501,2021-08-31T00:00:00,Main Street Terrace,2589,Toronto,TORONTO,0.94,0.9
502,2021-08-31T00:00:00,Maynard Nursing Home,2211,Toronto,TORONTO,0.95,0.93
503,2021-08-31T00:00:00,McCall Centre Long Term Care Interim Unit,7086,Etobicoke,TORONTO,0.94,0.85
504,2021-08-31T00:00:00,Midland Gardens Care Community,2789,Scarborough,TORONTO,0.97,0.95
505,2021-08-31T00:00:00,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,0.98,0.97
506,2021-08-31T00:00:00,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,TORONTO,0.98,0.96
507,2021-08-31T00:00:00,Nisbet Lodge,3003,Toronto,TORONTO,0.96,0.93
508,2021-08-31T00:00:00,Norfinch Care Community,2918,North York,TORONTO,0.95,0.92
509,2021-08-31T00:00:00,North Park Nursing Home,909,North York,TORONTO,0.98,0.96
510,2021-08-31T00:00:00,Norwood Nursing Home,2201,Toronto,TORONTO,0.88,0.88
511,2021-08-31T00:00:00,Providence Healthcare,3006,Toronto,TORONTO,0.94,0.93
512,2021-08-31T00:00:00,Rockcliffe Care Community,2131,Scarborough,TORONTO,0.96,0.95
513,2021-08-31T00:00:00,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,0.95,0.95
514,2021-08-31T00:00:00,Seniors' Health Centre,2744,North York,TORONTO,0.86,0.84
515,2021-08-31T00:00:00,Seven Oaks,M571,Scarborough,TORONTO,0.86,0.82
516,2021-08-31T00:00:00,Shepherd Lodge,2782,Toronto,TORONTO,0.91,0.87
517,2021-08-31T00:00:00,Sherbourne Place,2754,Toronto,TORONTO,0.97,0.96
518,2021-08-31T00:00:00,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.96,0.96
519,2021-08-31T00:00:00,St. George Care Community,2594,Toronto,TORONTO,0.92,0.86
